wartburgstrasse;06.05.2020;Mittwoch
schlesier strasse 51-ende;23.01.2020;Donnerstag
am entenfang 1b-ende;21.07.2020;Dienstag
ostmarkstrasse 4-4z;27.01.2020;Montag
am entenfang 0-6z;21.07.2020;Dienstag
lebrechtstrasse;17.11.2020;Dienstag
kaiserstrasse 36b-50z;06.04.2020;Montag
haselweg;16.10.2020;Freitag
reinhold-schneider-strasse;23.11.2020;Montag
am entenfang 8-8z;21.07.2020;Dienstag
basler-tor-strasse 67-75z;31.01.2020;Freitag
gerberastrasse;08.06.2020;Montag
marstallstrasse 1-ende;31.01.2020;Freitag
dreikoenigstrasse;11.09.2020;Freitag
zypressenweg;11.12.2020;Freitag
am entenfang 10-ende;21.07.2020;Dienstag
eichelbergstrasse 1-15z;12.10.2020;Montag
forchheimer strasse 0-38z;06.10.2020;Dienstag
neustadter strasse;24.08.2020;Montag
am faecherbad;28.02.2020;Freitag
pfinztalstrasse 13a-59z;31.01.2020;Freitag
im saeuterich 8-ende;23.01.2020;Donnerstag
tullastrasse 0-36z;23.03.2020;Montag
am fasanengarten;17.03.2020;Dienstag
am flossgraben;02.06.2020;Dienstag
am friedhof;09.01.2020;Donnerstag
am gartenberg;01.12.2020;Dienstag
hasensprung;05.06.2020;Freitag
am giessbach 1-ende;02.06.2020;Dienstag
wasgaustrasse;27.01.2020;Montag
am giessbach 0-28z;02.06.2020;Dienstag
lederstrasse;04.02.2020;Dienstag
kaiserstrasse 52-56z;06.04.2020;Montag
schlesier strasse 0-34z;23.01.2020;Donnerstag
reinmuthstrasse 1-47z;09.09.2020;Mittwoch
am giessbach 30;02.06.2020;Dienstag
ostmarkstrasse 6-8z;27.01.2020;Montag
am giessbach 30a-ende;02.06.2020;Dienstag
forchheimer strasse 40;06.10.2020;Dienstag
gerberstrasse;06.10.2020;Dienstag
marstallstrasse 0-18z;31.01.2020;Freitag
basler-tor-strasse 77;31.01.2020;Freitag
am graefelsberg;04.06.2020;Donnerstag
dreisamstrasse 1-5z;03.11.2020;Dienstag
new-jersey-strasse;29.06.2020;Montag
am grafenacker;02.06.2020;Dienstag
pfinztalstrasse 61-61z;31.01.2020;Freitag
im schlehert;17.09.2020;Donnerstag
tullastrasse 38-54z;23.03.2020;Montag
eichelbergstrasse 17-37z;12.10.2020;Montag
am grollenberg;03.06.2020;Mittwoch
am gruenberg;05.06.2020;Freitag
am hafen;17.09.2020;Donnerstag
am hagsfelder brunnen;12.02.2020;Mittwoch
am hang;08.06.2020;Montag
reinmuthstrasse 49-ende;09.09.2020;Mittwoch
haubenkopfstrasse;14.10.2020;Mittwoch
lehmannstrasse;17.06.2020;Mittwoch
am heegwald;05.03.2020;Donnerstag
am herrenweg;04.06.2020;Donnerstag
kaiserstrasse 58-62z;06.04.2020;Montag
schlesier strasse 36-62z;23.01.2020;Donnerstag
ostmarkstrasse 10-ende;27.01.2020;Montag
am hohen stein;02.06.2020;Dienstag
basler-tor-strasse 77a-ende;31.01.2020;Freitag
gerda-krueger-nieland-strasse;09.12.2020;Mittwoch
forchheimer strasse 40a-ende;06.10.2020;Dienstag
marstallstrasse 20-ende;31.01.2020;Freitag
am hubengut;25.11.2020;Mittwoch
dreisamstrasse 7-7z;03.11.2020;Dienstag
new-york-strasse;29.06.2020;Montag
am illwig;08.06.2020;Montag
im sonnental;03.06.2020;Mittwoch
eichelbergstrasse 39-ende;12.10.2020;Montag
am junkertschritt;01.12.2020;Dienstag
pfinztalstrasse 63-69z;31.01.2020;Freitag
tullastrasse 56-72z;23.03.2020;Montag
am kegelsgrund;03.06.2020;Mittwoch
am kirchberg;03.06.2020;Mittwoch
am kirchensaemle;05.03.2020;Donnerstag
am kirchtal;11.09.2020;Freitag
leibnizstrasse;12.05.2020;Dienstag
hauckstrasse;31.01.2020;Freitag
am knittelberg;02.06.2020;Dienstag
kaiserstrasse 64;06.04.2020;Montag
martha-kropp-strasse;21.09.2020;Montag
am kuenstlerhaus 1-49z;06.04.2020;Montag
schlesier strasse 64-ende;23.01.2020;Donnerstag
reinmuthstrasse 0-14z;09.09.2020;Mittwoch
nibelungenplatz;09.07.2020;Donnerstag
wattkopfstrasse;12.10.2020;Montag
basler-tor-strasse 0-6z;31.01.2020;Freitag
am kuenstlerhaus 51-53;06.04.2020;Montag
forlenweg 1-35z;11.12.2020;Freitag
ostpreussenstrasse;04.06.2020;Donnerstag
gerhard-leibholz-strasse;11.12.2020;Freitag
am kuenstlerhaus 53a-ende;06.04.2020;Montag
dreisamstrasse 9-ende;03.11.2020;Dienstag
im speitel 1-29z;03.06.2020;Mittwoch
am kuenstlerhaus 0-30z;06.04.2020;Montag
eichelbergstrasse 0-36z;12.10.2020;Montag
pfinztalstrasse 71-ende;31.01.2020;Freitag
am kuenstlerhaus 32;06.04.2020;Montag
tullastrasse 74-82z;23.03.2020;Montag
am kuenstlerhaus 32a-ende;06.04.2020;Montag
am lerchenberg 1-ende;13.01.2020;Montag
am lerchenberg 0-18z;13.01.2020;Montag
am lerchenberg 20-20z;13.01.2020;Montag
hauerlandstrasse;23.01.2020;Donnerstag
am lerchenberg 22-ende;13.01.2020;Montag
reinmuthstrasse 16-40z;09.09.2020;Mittwoch
gerhardtstrasse;03.03.2020;Dienstag
am liepoldsacker;02.06.2020;Dienstag
kaiserstrasse 64a-64z;06.04.2020;Montag
ostring 0-4z;19.03.2020;Donnerstag
martin-luther platz;03.06.2020;Mittwoch
am lustgarten;05.06.2020;Freitag
forlenweg 37-ende;11.12.2020;Freitag
basler-tor-strasse 8-70z;31.01.2020;Freitag
dreisamstrasse 0-18z;03.11.2020;Dienstag
leipziger allee;26.02.2020;Mittwoch
wattstrasse;26.08.2020;Mittwoch
am maueranger;08.06.2020;Montag
schliffkopfweg 1-27z;12.10.2020;Montag
pfinztalstrasse 0-14z;31.01.2020;Freitag
eichelbergstrasse 38-ende;12.10.2020;Montag
im speitel 31-43;03.06.2020;Mittwoch
am michelsberg;04.06.2020;Donnerstag
nibelungenstrasse;09.07.2020;Donnerstag
am muehlburger bahnhof;17.09.2020;Donnerstag
tullastrasse 84-ende;23.03.2020;Montag
am muenchsberg;03.06.2020;Mittwoch
am oelhafen;11.09.2020;Freitag
am pfad;27.11.2020;Freitag
hauffstrasse;17.11.2020;Dienstag
am pfarrgarten;04.06.2020;Donnerstag
kaiserstrasse 66;06.04.2020;Montag
reinmuthstrasse 42-ende;09.09.2020;Mittwoch
am pfinztor;04.02.2020;Dienstag
ostring 6-ende;19.03.2020;Donnerstag
gerhart-hauptmann-strasse;28.09.2020;Montag
am rainle;17.01.2020;Freitag
forlenweg 0-ende;11.12.2020;Freitag
martin-luther-strasse;03.06.2020;Mittwoch
am rennbuckel;28.08.2020;Freitag
dreisamstrasse 20-ende;03.11.2020;Dienstag
weberstrasse;03.07.2020;Freitag
schliffkopfweg 29-29z;12.10.2020;Montag
lenzenhub gewann;06.02.2020;Donnerstag
am rueppurrer schloss 1-ende;09.11.2020;Montag
pfinztalstrasse 16-22z;31.01.2020;Freitag
niddaplatz;02.06.2020;Dienstag
basler-tor-strasse 72-ende;31.01.2020;Freitag
im speitel 43a-45z;03.06.2020;Mittwoch
eichelgasse;04.02.2020;Dienstag
am rueppurrer schloss 0-ende;09.11.2020;Montag
am sandberg;15.09.2020;Dienstag
tullaweg;03.06.2020;Mittwoch
am sandfeld;25.11.2020;Mittwoch
am schleifweg;08.06.2020;Montag
am schloss gottesaue;23.03.2020;Montag
kaiserstrasse 66a;06.04.2020;Montag
haulenbergstrasse;04.06.2020;Donnerstag
am schulberg;27.11.2020;Freitag
foersterpfad;09.11.2020;Montag
reithohl;03.06.2020;Mittwoch
am schwalbenloch;03.06.2020;Mittwoch
ostring 1-ende;19.03.2020;Donnerstag
germersheimer strasse;24.08.2020;Montag
am sixenrain;19.11.2020;Donnerstag
weechstrasse;19.03.2020;Donnerstag
martin-schongauer-weg;27.11.2020;Freitag
am sonnenbad;17.09.2020;Donnerstag
lenzenhubweg;06.02.2020;Donnerstag
dresdener strasse;26.02.2020;Mittwoch
am sportpark 1-1z;28.02.2020;Freitag
schliffkopfweg 31-33z;12.10.2020;Montag
am sportpark 3-ende;28.02.2020;Freitag
im speitel 47-49;03.06.2020;Mittwoch
eichelhaeherweg;09.12.2020;Mittwoch
tulpenstrasse 1-43z;17.11.2020;Dienstag
niddastrasse;02.06.2020;Dienstag
pfinztalstrasse 24-30z;31.01.2020;Freitag
am sportpark 0-ende;28.02.2020;Freitag
battertstrasse;14.10.2020;Mittwoch
am stadtgarten;04.05.2020;Montag
am stadtgraben;31.01.2020;Freitag
am steinbruch;09.01.2020;Donnerstag
am steinhaeusle;04.06.2020;Donnerstag
martinstrasse;30.10.2020;Freitag
am storrenacker;05.03.2020;Donnerstag
hauptbahnstrasse 1-ende;29.01.2020;Mittwoch
lenzstrasse;19.05.2020;Dienstag
am thomashaeusle;08.06.2020;Montag
weglangstrasse;05.03.2020;Donnerstag
drosselsangweg;09.03.2020;Montag
am viehweg;03.06.2020;Mittwoch
forststrasse 1-45z;11.03.2020;Mittwoch
schliffkopfweg 35-45z;12.10.2020;Montag
geroldsaeckerweg;26.02.2020;Mittwoch
am vogelhaeusle;05.06.2020;Freitag
reitschulschlag;12.02.2020;Mittwoch
kaiserstrasse 66b-68;06.04.2020;Montag
am wald 1-ende;25.11.2020;Mittwoch
am wald 0-0z;25.11.2020;Mittwoch
am wald 2-54;25.11.2020;Mittwoch
battstrasse 1-79z;23.11.2020;Montag
im speitel 49a-49z;03.06.2020;Mittwoch
eichenweg;16.10.2020;Freitag
am wald 54a-ende;25.11.2020;Mittwoch
tulpenstrasse 45-47z;17.11.2020;Dienstag
am wetterbach;04.06.2020;Donnerstag
nikolaus-lenau-strasse;23.11.2020;Montag
am wiesenacker 1-27z;04.06.2020;Donnerstag
marxzeller strasse;19.11.2020;Donnerstag
pfinztalstrasse 32;31.01.2020;Freitag
drosselweg;07.12.2020;Montag
am wiesenacker 29;04.06.2020;Donnerstag
am wiesenacker 29a-ende;04.06.2020;Donnerstag
otto-bartning-strasse;07.09.2020;Montag
geroldstrasse;03.03.2020;Dienstag
kaiserstrasse 68a-76z;06.04.2020;Montag
am wiesenacker 0-ende;04.06.2020;Donnerstag
forststrasse 47-ende;11.03.2020;Mittwoch
rembrandtstrasse;27.11.2020;Freitag
schliffkopfweg 47-ende;12.10.2020;Montag
am wiesenrain;08.06.2020;Montag
leo-faller-strasse;21.09.2020;Montag
hauptbahnstrasse 0-ende;29.01.2020;Mittwoch
am zinken;01.12.2020;Dienstag
wehlauer strasse;14.02.2020;Freitag
am zollstock;09.06.2020;Dienstag
am zuendhuetle;15.01.2020;Mittwoch
am zwinger;31.01.2020;Freitag
amalie-baader-strasse;08.04.2020;Mittwoch
eichheckle 1-ende;07.09.2020;Montag
nikolausstrasse;19.11.2020;Donnerstag
mastweidenweg;10.02.2020;Montag
im speitel 51;03.06.2020;Mittwoch
pfinztalstrasse 32a-88z;31.01.2020;Freitag
amalienbadstrasse 1-15z;29.01.2020;Mittwoch
dunantstrasse;19.03.2020;Donnerstag
battstrasse 81-89;23.11.2020;Montag
tulpenstrasse 49-ende;17.11.2020;Dienstag
amalienbadstrasse 17-39z;29.01.2020;Mittwoch
amalienbadstrasse 41-ende;29.01.2020;Mittwoch
amalienbadstrasse 0-14z;29.01.2020;Mittwoch
otto-laible-strasse;21.09.2020;Montag
leonberger strasse;04.06.2020;Donnerstag
kaiserstrasse 141-159z;06.04.2020;Montag
gerstenstrasse;06.10.2020;Dienstag
amalienbadstrasse 16-ende;29.01.2020;Mittwoch
schliffkopfweg 0-ende;12.10.2020;Montag
amalienstrasse 1-13z;03.06.2020;Mittwoch
hausackerstrasse;06.10.2020;Dienstag
amalienstrasse 15-15z;03.06.2020;Mittwoch
forststrasse 0-48z;11.03.2020;Mittwoch
wehrastrasse;03.11.2020;Dienstag
amalienstrasse 17-17z;03.06.2020;Mittwoch
renckstrasse;25.05.2020;Montag
amalienstrasse 19-21z;03.06.2020;Mittwoch
eichheckle 0-ende;07.09.2020;Montag
amalienstrasse 23;03.06.2020;Mittwoch
mathystrasse 1-3;25.05.2020;Montag
amalienstrasse 23a-25z;03.06.2020;Mittwoch
leopoldshafener strasse;09.12.2020;Mittwoch
im speitel 51a-ende;03.06.2020;Mittwoch
nokkstrasse;19.05.2020;Dienstag
amalienstrasse 27-31z;03.06.2020;Mittwoch
battstrasse 89a-ende;23.11.2020;Montag
tulpenstrasse 0-2z;17.11.2020;Dienstag
pfinztalstrasse 90-90z;31.01.2020;Freitag
duererstrasse;27.11.2020;Freitag
amalienstrasse 33;03.06.2020;Mittwoch
kaiserstrasse 161-165z;06.04.2020;Montag
amalienstrasse 33a-45z;03.06.2020;Mittwoch
gervinusstrasse;08.04.2020;Mittwoch
amalienstrasse 47-47z;03.06.2020;Mittwoch
amalienstrasse 49-49z;03.06.2020;Mittwoch
weidenweg;30.09.2020;Mittwoch
forststrasse 50-ende;11.03.2020;Mittwoch
hauschildpfad;09.11.2020;Montag
otto-sachs-strasse;14.05.2020;Donnerstag
amalienstrasse 51-53z;03.06.2020;Mittwoch
rennbergstrasse;14.10.2020;Mittwoch
amalienstrasse 55;03.06.2020;Mittwoch
mathystrasse 3a-5;25.05.2020;Montag
amalienstrasse 55a-59z;03.06.2020;Mittwoch
pfinztalstrasse 92-ende;31.01.2020;Freitag
eichrodtweg;09.01.2020;Donnerstag
amalienstrasse 61;03.06.2020;Mittwoch
nonnenbuehl;09.01.2020;Donnerstag
amalienstrasse 61a-73z;03.06.2020;Mittwoch
im speitel 0-ende;03.06.2020;Mittwoch
amalienstrasse 75-ende;03.06.2020;Mittwoch
gerwigstrasse 1-15z;27.03.2020;Freitag
leopoldstrasse 1-3z;03.06.2020;Mittwoch
amalienstrasse 0-14;03.06.2020;Mittwoch
kaiserstrasse 167-179;06.04.2020;Montag
duerkheimer strasse;24.08.2020;Montag
amalienstrasse 14a-16z;03.06.2020;Mittwoch
battstrasse 0-2;23.11.2020;Montag
tulpenstrasse 4-34z;17.11.2020;Dienstag
amalienstrasse 18-ende;03.06.2020;Mittwoch
nordbeckenstrasse;17.09.2020;Donnerstag
amselweg;07.12.2020;Montag
amthausstrasse 1-19z;31.01.2020;Freitag
eichwaldstrasse;08.06.2020;Montag
frankenstrasse 1-ende;08.05.2020;Freitag
amthausstrasse 21-21b;31.01.2020;Freitag
pfistergrund 1-7z;13.01.2020;Montag
mathystrasse 5a-5z;25.05.2020;Montag
otto-schliessler-strasse;03.06.2020;Mittwoch
amthausstrasse 21c-ende;31.01.2020;Freitag
haeusserstrasse 1-ende;08.04.2020;Mittwoch
weiherhof;31.01.2020;Freitag
resedenweg 1-13z;13.11.2020;Freitag
amthausstrasse 0-ende;31.01.2020;Freitag
amtmaennenwiesen gewann;11.11.2020;Mittwoch
an der alten bach;05.03.2020;Donnerstag
an der anlegestelle;17.09.2020;Donnerstag
im spiegelgaertle;04.06.2020;Donnerstag
tulpenstrasse 36;17.11.2020;Dienstag
battstrasse 2a-ende;23.11.2020;Montag
an der bahn;03.03.2020;Dienstag
leopoldstrasse 5-45;03.06.2020;Mittwoch
gerwigstrasse 17-47z;27.03.2020;Freitag
noerdliche hildapromenade;03.07.2020;Freitag
an der fasanengartenmauer;19.03.2020;Donnerstag
kaiserstrasse 179a;06.04.2020;Montag
durlacher allee 0-24z;27.03.2020;Freitag
an der fayence;04.02.2020;Dienstag
frankenstrasse 0-10z;08.05.2020;Freitag
an der feldshuette;26.02.2020;Mittwoch
an der klam;08.06.2020;Montag
otto-wels-strasse 1-11z;20.10.2020;Dienstag
an der mole;17.09.2020;Donnerstag
mathystrasse 7;25.05.2020;Montag
pfistergrund 9-ende;13.01.2020;Montag
an der pfinz;03.06.2020;Mittwoch
eisenacher strasse;26.02.2020;Mittwoch
haeusserstrasse 0-0z;08.04.2020;Mittwoch
an der rainmuehle;17.09.2020;Donnerstag
an der raumfabrik 1-ende;29.01.2020;Mittwoch
resedenweg 15-ende;13.11.2020;Freitag
weiherstrasse;31.01.2020;Freitag
an der raumfabrik 0-4z;29.01.2020;Mittwoch
gerwigstrasse 49-81z;27.03.2020;Freitag
im stalbuehl;03.06.2020;Mittwoch
an der raumfabrik 6;29.01.2020;Mittwoch
tulpenstrasse 36a-ende;17.11.2020;Dienstag
frankenstrasse 12-ende;08.05.2020;Freitag
durlacher allee 1-21z;27.03.2020;Freitag
leopoldstrasse 45a-ende;03.06.2020;Mittwoch
an der raumfabrik 6a-ende;29.01.2020;Mittwoch
schloessleweg;13.01.2020;Montag
kaiserstrasse 179b-179z;06.04.2020;Montag
an der rossweid;03.06.2020;Mittwoch
batzenhofweg;05.06.2020;Freitag
an der sandgrube;01.12.2020;Dienstag
an der silbergrub;03.06.2020;Mittwoch
an der stadtmauer;04.02.2020;Dienstag
otto-wels-strasse 13-17;20.10.2020;Dienstag
mathystrasse 7a-7z;25.05.2020;Montag
an der tagweide;05.03.2020;Donnerstag
eisenbahnstrasse;03.06.2020;Mittwoch
haeusserstrasse 2-14;08.04.2020;Mittwoch
pfistergrund 0-ende;13.01.2020;Montag
an der trift 1-11z;11.12.2020;Freitag
weiklesstrasse;08.06.2020;Montag
an der trift 13-ende;11.12.2020;Freitag
gerwigstrasse 83-ende;27.03.2020;Freitag
im tann;09.06.2020;Dienstag
resedenweg 0-26z;13.11.2020;Freitag
an der trift 0-0z;11.12.2020;Freitag
an der trift 2-12z;11.12.2020;Freitag
schlossplatz 1-17z;15.06.2020;Montag
durlacher allee 23-69z;27.03.2020;Freitag
an der trift 14-52;11.12.2020;Freitag
an der trift 52a-ende;11.12.2020;Freitag
turmbergstrasse 1-3z;09.01.2020;Donnerstag
noerdliche uferstrasse;17.09.2020;Donnerstag
leopoldstrasse 0-40z;03.06.2020;Mittwoch
an der vogelhardt;11.12.2020;Freitag
baumeisterstrasse;27.04.2020;Montag
kaiserstrasse 181-193;06.04.2020;Montag
an der waldschule;11.12.2020;Freitag
frankenthaler strasse;24.08.2020;Montag
mathystrasse 9;25.05.2020;Montag
otto-wels-strasse 17a-ende;20.10.2020;Dienstag
andersenstrasse;17.11.2020;Dienstag
weimarer strasse;26.02.2020;Mittwoch
eisenlohrstrasse;04.08.2020;Dienstag
andreas-hofer-strasse;06.10.2020;Dienstag
anebosweg;24.08.2020;Montag
pfizerstrasse;05.03.2020;Donnerstag
resedenweg 28-ende;13.11.2020;Freitag
durlacher allee 71-91z;27.03.2020;Freitag
haeusserstrasse 14a-ende;08.04.2020;Mittwoch
ankerstrasse 1-ende;23.09.2020;Mittwoch
schlossplatz 0-ende;15.06.2020;Montag
gerwigstrasse 0-22z;27.03.2020;Freitag
ankerstrasse 0-10z;23.09.2020;Mittwoch
ankerstrasse 12-ende;23.09.2020;Mittwoch
anna-lauter-strasse;08.04.2020;Mittwoch
annweilerstrasse;03.09.2020;Donnerstag
frans-hals-weg;27.11.2020;Freitag
leopoldstrasse 42-ende;03.06.2020;Mittwoch
mathystrasse 9a-11z;25.05.2020;Montag
nordoststrasse;07.01.2020;Dienstag
turmbergstrasse 5-ende;09.01.2020;Donnerstag
anton-bruckner-strasse;10.02.2020;Montag
baumgartenweg;23.11.2020;Montag
otto-wels-strasse 0-ende;20.10.2020;Dienstag
kaiserstrasse 193a-197z;06.04.2020;Montag
weinbrennerstrasse 1-23z;31.07.2020;Freitag
eisvogelweg;09.12.2020;Mittwoch
appenmuehlstrasse;06.10.2020;Dienstag
arndtstrasse 1-1z;17.11.2020;Dienstag
arndtstrasse 3-9z;17.11.2020;Dienstag
arndtstrasse 11-ende;17.11.2020;Dienstag
arndtstrasse 0-8z;17.11.2020;Dienstag
arndtstrasse 10-ende;17.11.2020;Dienstag
schlossplatz 19;15.06.2020;Montag
retzlachweg;15.09.2020;Dienstag
haydnplatz;03.07.2020;Freitag
arnikaweg;25.11.2020;Mittwoch
gerwigstrasse 24-ende;27.03.2020;Freitag
durlacher allee 93-97z;27.03.2020;Freitag
im unterviertel;02.06.2020;Dienstag
aschenbroedelweg;17.11.2020;Dienstag
pforzheimer strasse 1-23z;31.01.2020;Freitag
asternweg;13.11.2020;Freitag
mathystrasse 13-15z;25.05.2020;Montag
auer strasse 1-23z;29.01.2020;Mittwoch
baumgasse;04.06.2020;Donnerstag
turmbergstrasse 0-0z;09.01.2020;Donnerstag
lerchenstrasse;21.07.2020;Dienstag
weinbrennerstrasse 25-47z;31.07.2020;Freitag
franz-abt-strasse;06.10.2020;Dienstag
nowackanlage;27.04.2020;Montag
kaiserstrasse 199;06.04.2020;Montag
auer strasse 25-31z;29.01.2020;Mittwoch
ottostrasse 1-13z;23.01.2020;Donnerstag
elbinger strasse;12.02.2020;Mittwoch
auer strasse 33-49z;29.01.2020;Mittwoch
auer strasse 51-ende;29.01.2020;Mittwoch
auer strasse 0-20z;29.01.2020;Mittwoch
auer strasse 22-48z;29.01.2020;Mittwoch
im vogelsand;11.03.2020;Mittwoch
hebelstrasse 1-7z;15.06.2020;Montag
auer strasse 50-62z;29.01.2020;Mittwoch
geschwister-scholl-strasse;06.05.2020;Mittwoch
auer strasse 64-ende;29.01.2020;Mittwoch
mathystrasse 17-ende;25.05.2020;Montag
reutlinger strasse;04.06.2020;Donnerstag
pforzheimer strasse 25-ende;31.01.2020;Freitag
auf dem guggelensberg 1-33z;09.01.2020;Donnerstag
durlacher allee 99-107z;27.03.2020;Freitag
schlossplatz 19a-19z;15.06.2020;Montag
auf dem guggelensberg 35-ende;09.01.2020;Donnerstag
auf dem guggelensberg 0-ende;09.01.2020;Donnerstag
turmbergstrasse 2-16;09.01.2020;Donnerstag
nuitsstrasse 1-3z;15.07.2020;Mittwoch
auf dem katzenberg;03.06.2020;Mittwoch
franz-kafka-strasse;07.12.2020;Montag
elfenweg;17.11.2020;Dienstag
auf dem schloessle;13.01.2020;Montag
ottostrasse 15-ende;23.01.2020;Donnerstag
baeumlesaecker;30.09.2020;Mittwoch
weinbrennerstrasse 0-14z;31.07.2020;Freitag
kaiserstrasse 199a-199z;06.04.2020;Montag
lessingstrasse 47-ende;12.08.2020;Mittwoch
auf den eiswiesen;06.10.2020;Dienstag
im winterrot;09.06.2020;Dienstag
auf den lohn;21.01.2020;Dienstag
auf der breit;05.03.2020;Donnerstag
mathystrasse 0-4z;25.05.2020;Montag
hebelstrasse 0-ende;15.06.2020;Montag
auf der roemerstrasse;09.06.2020;Dienstag
nuitsstrasse 5-ende;15.07.2020;Mittwoch
gewerbering;01.12.2020;Dienstag
augartenstrasse 1-65z;21.04.2020;Dienstag
schlossplatz 21-ende;15.06.2020;Montag
augartenstrasse 67-67z;21.04.2020;Dienstag
reutstrasse;08.06.2020;Montag
durlacher allee 26-46z;27.03.2020;Freitag
pforzheimer strasse 0-18z;31.01.2020;Freitag
augartenstrasse 69-ende;21.04.2020;Dienstag
turmbergstrasse 16a-16z;09.01.2020;Donnerstag
augartenstrasse 0-62z;21.04.2020;Dienstag
franz-lust-strasse;01.07.2020;Mittwoch
augartenstrasse 64-76z;21.04.2020;Dienstag
augartenstrasse 78-ende;21.04.2020;Dienstag
elfmorgenbruchstrasse;10.02.2020;Montag
im zeitvogel 1-15;09.01.2020;Donnerstag
ottostrasse 0-ende;23.01.2020;Donnerstag
august-bebel-strasse 1-ende;18.08.2020;Dienstag
kaiserstrasse 201-203z;06.04.2020;Montag
beethovenstrasse;03.07.2020;Freitag
august-bebel-strasse 0-44z;18.08.2020;Dienstag
weinbrennerstrasse 16-18;31.07.2020;Freitag
gildestrasse;11.12.2020;Freitag
mathystrasse 6-12z;25.05.2020;Montag
nuitsstrasse 0-4z;15.07.2020;Mittwoch
august-bebel-strasse 46-ende;18.08.2020;Dienstag
hebelstrasse 9-17z;15.06.2020;Montag
lessingstrasse 74-ende;12.08.2020;Mittwoch
august-dosenbach-strasse;28.09.2020;Montag
schlossbergstrasse;07.01.2020;Dienstag
august-duerr-strasse;25.05.2020;Montag
durlacher allee 48-54z;27.03.2020;Freitag
august-euler-weg;01.07.2020;Mittwoch
franz-marc-strasse;13.01.2020;Montag
august-kutterer-strasse;21.09.2020;Montag
turmbergstrasse 18-28;09.01.2020;Donnerstag
august-macke-strasse;13.01.2020;Montag
rheinbergstrasse 1-23z;15.09.2020;Dienstag
pforzheimer strasse 20-24z;31.01.2020;Freitag
august-schwall-strasse;31.03.2020;Dienstag
elisabeth-grosswendt-strasse;17.04.2020;Freitag
kaiserstrasse 205;06.04.2020;Montag
augustastrasse;25.05.2020;Montag
mathystrasse 14-16z;25.05.2020;Montag
im zeitvogel 15a-ende;09.01.2020;Donnerstag
augustenburgstrasse;03.06.2020;Mittwoch
weinbrennerstrasse 18a-52z;31.07.2020;Freitag
bei dem elfmorgenbruch gewann;10.02.2020;Montag
hebelstrasse 19;15.06.2020;Montag
schmetterlingweg;30.09.2020;Mittwoch
ginsterweg;11.12.2020;Freitag
durlacher allee 56-60z;27.03.2020;Freitag
lessingstrasse 1-35z;12.08.2020;Mittwoch
nuitsstrasse 6-ende;15.07.2020;Mittwoch
franz-schnabel-strasse;05.03.2020;Donnerstag
elisabeth-von-thadden-strasse;26.10.2020;Montag
turmbergstrasse 28a-ende;09.01.2020;Donnerstag
pforzheimer strasse 26-ende;31.01.2020;Freitag
rheinbergstrasse 25-ende;15.09.2020;Dienstag
kaiserstrasse 205a-215z;06.04.2020;Montag
im zeitvogel 0-0z;09.01.2020;Donnerstag
mathystrasse 18-20;25.05.2020;Montag
weinbrennerstrasse 54-70z;31.07.2020;Freitag
lessingstrasse 37-45z;12.08.2020;Mittwoch
franz-xaver-honold-strasse;09.12.2020;Mittwoch
ellmendinger strasse 1-9z;21.01.2020;Dienstag
durlacher allee 62;27.03.2020;Freitag
glatzer strasse;28.02.2020;Freitag
nuernberger strasse 1-3;05.11.2020;Donnerstag
hebelstrasse 19a-ende;15.06.2020;Montag
schneewittchenweg;17.11.2020;Dienstag
kaiserstrasse 217-229z;06.04.2020;Montag
turnerstrasse 1-ende;23.09.2020;Mittwoch
philipp-reis-strasse;17.04.2020;Freitag
mathystrasse 20a-20z;25.05.2020;Montag
im zeitvogel 2-14;09.01.2020;Donnerstag
rheinbergstrasse 0-22z;15.09.2020;Dienstag
weinbrennerstrasse 49-ende;31.07.2020;Freitag
lessingstrasse 0-44z;12.08.2020;Mittwoch
philippstrasse;13.07.2020;Montag
gleiwitzer strasse;28.02.2020;Freitag
frauenalber strasse;19.11.2020;Donnerstag
durlacher allee 62a-66;27.03.2020;Freitag
nuernberger strasse 3a-9z;05.11.2020;Donnerstag
schneidemuehler strasse;18.02.2020;Dienstag
ellmendinger strasse 11-ende;21.01.2020;Dienstag
heckenrosenweg;25.11.2020;Mittwoch
mathystrasse 22-ende;25.05.2020;Montag
kaiserstrasse 231;06.04.2020;Montag
turnerstrasse 0-6z;23.09.2020;Mittwoch
im zeitvogel 14a-ende;09.01.2020;Donnerstag
rheinbergstrasse 24-ende;15.09.2020;Dienstag
beiertheimer allee 1-17z;25.05.2020;Montag
lessingstrasse 46-72z;12.08.2020;Mittwoch
weinbrennerstrasse 72-104z;31.07.2020;Freitag
piemontstrasse;27.11.2020;Freitag
glogauer strasse 1-ende;20.02.2020;Donnerstag
frauenhaeusleweg 1-1z;15.09.2020;Dienstag
schnetzlerstrasse 1-5z;04.05.2020;Montag
turnerstrasse 8-14z;23.09.2020;Mittwoch
nuernberger strasse 11;05.11.2020;Donnerstag
ellmendinger strasse 0-20z;21.01.2020;Dienstag
heckenweg;13.11.2020;Freitag
mauerweg;02.10.2020;Freitag
durlacher allee 66a-78z;27.03.2020;Freitag
kaiserstrasse 231a-ende;06.04.2020;Montag
rheinbrueckenstrasse;09.09.2020;Mittwoch
imberstrasse 1-31z;31.01.2020;Freitag
